@id,id,_collection,_label,Author,_century,year,Manuscript number,Title,Language,Library/Collection,City,Theme,keywords,attribution,_description,imgUrl,Bibliography
https://iiifmanifests.ifilosofia.up.pt/api/manifests/e45af0d9-8334-41ec-a998-b5831751060d.json,e45af0d9-8334-41ec-a998-b5831751060d,Relational Schemes,Arbor feudorum,"? Collaborator: Imperator Iustinianus (I., Imperium Byzantinum)",1553,16,,Volumen hoc complectitur (sic enim peculiari vocabulo vocant) Novellas constitutiones Iustiniani principis,Latin,Yale Law Library,New Haven,Law,Law,"? Collaborator: Imperator Iustinianus (I., Imperium Byzantinum), Volumen hoc complectitur (sic enim peculiari vocabulo vocant) Novellas constitutiones Iustiniani principis","""Arbor feudorum"" diagramming feudal rights, from a 1553 Lyon edition of Justinian's Novels (New Laws), a unit of Roman law initiated by Emperor Justinian I in the course of his reign (6th century AD). The novels reveal the evolution of Roman law at the end of Antiquity and how imperial law was passed on to both the Byzantine East and Latin West in the Early Middle Ages. The systematization of feudal law (the various rules governing the relation of lord and vassal) had become part of the general legal heritage of Europe and it is a significant example of an increasing need to rationalize law.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/4fc83740-48a7-4f19-bbac-5dfb617db4ca_%C3%A1rvore%20direitos%20feudais.jpg,
https://iiifmanifests.ifilosofia.up.pt/api/manifests/50b25abb-a0b1-4777-8629-0ae51232ed7c.json,50b25abb-a0b1-4777-8629-0ae51232ed7c,Knowledge-Experience Simulations,Cautery Practice Scene,Various authors including Albucasis (Abu al-Qasim Khalaf ibn ‘Abbas al-Zahrawi),"14th century, middle",14,"MS. Rawl. C. 328, f. 003v",Medical treatises,Latin,Bodleian Library,Oxford,Medicine,Medicine,"Various authors including Albucasis, Medical treatises","The image shows a cautery practice scene, with three patients standing and awaiting treatment and a seated figure – Constantine, monk of Monte Cassino – trying to keep a fire burning, in which there are three metal tools being heated, with which patients will be treated. Cauterization consists of the burning of flesh with a heated piece of metal. In medieval medicine, a physician would strategically apply a cautery iron on specific cauterisation points in the human body to cure various health problems, from head to toe, such as headache, toothache, inflammation of the gums, tertian fever, quaternary fever and quotidian fever, asthma, hernia, sciatica, spleen disease, liver disease, kidney disease, stomach trouble, dropsy, elephantiasis, inflammation of the breast, swelling of the knees, pains in the kidneys, hips and toes, and so on.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/95c7d27d-1fbb-48b9-8294-8e6235737f38_cauterizacao.png,
https://iiifmanifests.ifilosofia.up.pt/api/manifests/e4984cc4-493b-470a-a23d-30161fa15e39.json,e4984cc4-493b-470a-a23d-30161fa15e39,Knowledge-Experience Simulations,Annus Diagram,Isidorus Hispalensis,760-797 (773?),8,Cod. Sang. 225,"Isidorus, Differentiae, Allegoriae; Computus; Eucherius, Instructiones; etc.",Latin,"St. Gallen, Stiftsbibliothek","St. Gall, Switzerland",Natural Philosophy,Natural Philosophy,Isidorus Hispalensis,"This diagram combines directional elements (the cardinal points) with the qualities of the elements of matter (cold, dry, hot and wet) using intersecting circles. In the middle it is written 'Annus', abbreviated from the more classical note 'mundus / annus / homo', a diagram that highlights the harmony of nature, commonly found in Isidorus' copies. It is the only diagram or illustration present in this manuscript (apart from some initials and tables). The manuscript is a miscellany of texts on language, computistics, medical recipes and hagiography, written by different hands at the monastary of St. Gall.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/fde051c7-7d18-4707-acd6-8e3013a6161b_Annus%20Diagram.jpg,Value
https://iiifmanifests.ifilosofia.up.pt/api/manifests/56b4669f-415f-4d55-b287-02cf88b7f1b8.json,56b4669f-415f-4d55-b287-02cf88b7f1b8,Relational Schemes,Zodiac and Phlebotomy Man,John Foxton,1408,15,Trin MS R.15.21,Liber Cosmographiae,Latin,Trinity College,Cambridge,Medicine,Medicine,"John Foxton, Liber Cosmographiae","This diagram combines the “Zodiac Man” and the “Phlebotomy Man” into a single image, showing the specific intervention points on the body, connected with the appropriate seasons for doing it. And in the next folio, succinct explanations for medical treatments by bloodletting can be found, such as in these brief words: “Vena sub virga virili bona est pro tumore virge et genitalium.”. A very important precaution had to be followed when performing bloodletting or surgery, which was not to bleed patient from a particular point of his body in the times of the year at which the moon was moving through the celestial sign to which that part of the human body is connected, because that part of the body would be pooled of blood and bleeding would be unsafe. So, taking in consideration the wisdom condensed in the “Zodiac Man” and “Phlebotomy Man” – diagrams, almanacs, moon charts and anatomical treatises – physicians would know where and when to act.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/cf4b1f50-df4a-4993-b8b0-1d80707e4c81_zodiac%20and%20vein%20man.jpg,
https://iiifmanifests.ifilosofia.up.pt/api/manifests/e51f24ce-9174-437a-8190-9c532cbb6455.json,e51f24ce-9174-437a-8190-9c532cbb6455,Knowledge-Experience Simulations,Roses in alchemy,George Ripley (?),Late 16th century-Early 17th century,16,"Add MS 5025, f. 3ar",Alchemical rolls (The Ripley Scrolls),Latin and English,British Library,London,Alchemy,Alchemy,George Ripley,"In the center, a large white and red rose, from which the stem has four other smaller roses, seen in profile. Above, an inscription that reads: “Take the fayer Roses, white and red And joyne them all in won bed, So betwin these Roses mylde, Thou shalt bring forth a G(lowing?) chylde”. In alchemical texts, the rose is a fundamental symbol: it represents the male/female polarity, being the white rose feminine, the lunar soul (Salt) and the red masculine, the solar spirit (Sulfur) and from the coniunctio (conjunction) of both opposites happens the birth of the Philosopher’s Child (Mercury). The inscription expresses then the result of the mystical union of opposites, in this way summarily: “Take the roses, white and red, and join them in bed: bring a child”.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/e2fbb37f-1b9c-42f1-b268-fb529e55e885_rosas.png,"- Stanton J. Linden, 'Reading the Ripley Scrolls: Iconographic Patterns in Renaissance Alchemy', in European Iconography, East and West: Selected Papers of the Szeged International Conference, June 9-12, 1993, ed. by György E. Szőnyi, Symbola et Emblemata: Studies in Renaissance and Baroque Symbolism, 7 (Leiden: Brill, 1996), pp. 236-49 (p. 237).
- R. Ian McCallum, 'Alchemical Scrolls Associated with George Ripley', in Mystical Metal of Gold: Essays on Alchemy and Renaissance Culture, ed. by Stanton J. Linden (Brooklyn: AMS Press, 2007), pp. 161-88 (pp. 167, 174-75, 179, 181-82, fig. 5)."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/5ee95ed0-98b4-4481-802c-361c98e599d1.json,5ee95ed0-98b4-4481-802c-361c98e599d1,Demonstrative Graphics,Mnemonic Alphabet,Jacobus Publicius,1482,15,"OEXV 540 (P.4), p. 124",Ars oratoria. Ars epistolandi. Ars memorativa,Latin,Bibliothèque Sainte-Geneviève,Paris,Linguistics,Linguistics,"Jacobus Publicius, Ars oratoria. Ars epistolandi. Ars memorativa","The book includes pages with the letters of the alphabet being illustrated in a way to aid memory, presenting a mnemonics for each letter (in some cases more than one). The memory technique consists in presenting (1) different objects that drawn remind the shape of the letters of the alphabet, or (2) a word which first letter matches the letter represented. In this series of circles are represented the letters A, B and C.
A is associated with “arta” (beginning the word with an “a”), an image of a tool that seems similar to an opened scissor, an opened compass and a folding ladder; B with a mandolin and bulbs (“bulbi”); C with a horseshoe (“babatum”). The pictorial alphabet then plays a role in accessing memory of a letter-form.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/446453cf-be23-4df7-a03e-01e47601faae_alfabeto.png,"- Mary Carruthers and Jan M. Ziolkowski, The Medieval Craft of Memory: an Anthology of Texts and Pictures, University of Pennsylvania Press, 2002.
- Mary Carruthers, The Book of Memory: a Study of Memory in Medieval Culture, Cambridge University Press, 2008."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/e65b7abc-5ebd-45a3-8072-bcf3e3be3c84.json,e65b7abc-5ebd-45a3-8072-bcf3e3be3c84,Knowledge-Experience Simulations,Board Game,João de Barros,1563,16,res-261-v,Dialogo de Ioam de Barros com dous filhos seus sobre preceptos moraes em modo de jogo,Portuguese and Latin,Biblioteca Nacional de Portugal,Lisbon,Moral Philosophy,Moral Philosophy,João de Barros,,https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/8855e8ee-4e96-4804-a4e7-527b3dbfa5e4_boardgame.jpg,"Roger Friedlein, ‘L’atzar en la filosofia moral. Un joc de tauler lul.lista de João de Barros: Diálogo sobre Preceitos Morais (1540)’, Studia Lulliana, 47 (2007), pp.117-139."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/6b9da4f6-c259-4d9a-b83f-38f807d950bb.json,6b9da4f6-c259-4d9a-b83f-38f807d950bb,Relational Schemes,Ecclesiastical Wheel,"Isidorus, Hispalensis",1120 - 1135,12,Cotton MS Tiberius C I,"Cicero, Aratea with scholia; Germano-Roman Pontifical
",Latin,British Lybrary,"Peterborough, England",Religious Literature,Religious Literature,?,"Written in the second decade of the 12th century, the first part of this manuscript contains computus materials and a copy of Cicero's Aratea. Found on folio 5r, this ecclesiastical wheel (ecclestica rota) is part of a set of tables and diagrams associated with Isidore of Seville, Macrobius and Pseudo-Bede. 
Formally, it is a cross inside a circle, defining four quadrants: forming the word ADAM, red as the sign of the cross, and in the middle, inside a small red circle, the four elements. Around the outer edges, twelve small circles contain a tripartite notation of relationships between zodiac signs, Christ's lineage and Prophets.
Written in a smaller calligraphy, in the gaps between the circles, one finds the months and seasons of the solar year.
",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/bde9f565-7602-45ec-98e5-e36c6fed6086_Ecclesiastical%20Wheel.jpg,"Gameson, Richard, The Manuscripts of Early Norman England: c. 1066-1130 (Oxford: Oxford University Press for the British Academy, 1999), no. 404."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/e79c1be6-3fb2-4322-82c8-cadb6d7658ca.json,e79c1be6-3fb2-4322-82c8-cadb6d7658ca,Demonstrative Graphics,Cosmographical Diagram,Martianus Capella,11th - 12th century,11,San Marco 190,De Nuptiis Philologiae et Mercurii,Latin,Biblioteca Medicea Laurenziana,France (?),Cosmography,Cosmography,Martianus Capella,"The cosmographical diagram, on f. 102r, presents Martianus Capella's alternative system of planetary movements (orbits). Capella's work is a didactic allegory presenting the seven Liberal Arts. In what concerns his world system, he offers the reasons why Mercury and Venus orbit the Sun, while the Moon, the Sun itself, Mars, Jupiter and Saturn orbit the Earth; and it is common to find smaller diagrams of details of the planetary movements together with the large cosmographical diagram. In this manuscript, the orbits and planets are circular, drawn in orange, and on the outside of the composition the circle is divided in twelve zodiacal sections.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/0685a0ad-60f7-4651-9492-e1e12decf3cc_Cosmographical%20Diagram.jpg,"Martianus Capella and the Seven Liberal Arts, Vol. 1: The Quadrivium of Martianus Capella: Latin Traditions in the Mathematical Sciences, 50 B.C.-A.D. 1250.
Shanzer, Danuta, (1986), A Philosophical and Literary Commentary on Martianus Capella's De Nuptiis Philologiae et Mercurii Liber I. Berkeley."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/71587fc1-bba5-432a-a768-2fc17d0999cc.json,71587fc1-bba5-432a-a768-2fc17d0999cc,Text-Diagrams,Lady Fortune,"Giovanni Boccaccio, translated by Laurent de Premierfait",3rd quarter of the 15th century,15,"Add MS 35321, f. 67r","Boccaccio, Des cas de nobles hommes et femmes",French,British Library,London,Literature; Moral,"Literature,Moral",?,"Inside of a detail of a walled city is Andalus de Nigro standing and teaching eight seated men (left); outside the walled city is a landscape – with hills, trees, rocks, undergrowth and straw bales in a circular shape – in which one sees Poverty (a lady already at some age, wearing veil and ragged garment) sitting astride Fortune lying on road. Fortune has a silky and very white skin, and wears pointed headdress (hennin) with veil and ermine-trimmed gown.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/aef6407d-72fe-4c6e-9f8e-97ba65f6367c_pobreza%20sobre%20fortuna.png,"- Laurent de Premierfait's Des cas des nobles hommes et femmes, ed. and trans. by Patricia May Gathercole, Studies in the Romance Languages and Literatures, 74 (Chapel Hill: University of North Carolina Press, 1968), p. 60.
- Patricia M. Gathercole, 'The Manuscripts of Laurent de Premierfait's 'Du Cas des Nobles' (Boccaccio's 'De Casibus Virorum Illustrium')', Italica, 32.1 (1955), 14-21 (p. 19).
- Carla Bozzolo, Manuscrits des traductions françaises d'œuvres de Boccace: XVe siècle (Padova: Editore Antenore, 1973), pp. 134-35."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/ea12c4d0-3da3-4a26-a243-5c467c4cb311.json,ea12c4d0-3da3-4a26-a243-5c467c4cb311,Demonstrative Graphics,Retrogradations,Pliny the Elder,10th century,10,Latin 5239,Varia de Computo,Latin,Bibliotheque Nationale de France,"Limoges, France.",Astronomy,Astronomy,Pliny the Elder,"Diagram of the apparent speeding and slowing down movements of the planets through the zodiac (retrogradations of the five planets, the moon and the sun), illustrating the chapter De absidibus earum, from Pliny the Elder’s Natural History. It is present in a computistical textbook manuscript covering the works of Isidorus, Dionysius, Maurus Servius, Bernard Itier, Bede and Abbo Floriacensis.
The diagram is found on folio 125v, and is composed of a rotae, divided in 12 zodiacs (30º for each); inside it, the scribe placed 6 non-concentric circles in blue ink (drawn with a compass) and the planets are rotating at different distances from the centre (the Earth).",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/cd08581d-2498-4fb4-b0e1-cff009f4e831_Retrogradations.jpg,"Arno BORST, Die karolingische Kalenderreform, Hannover : Hahnsche Buchhandlung, 1998."
